class,filename,author_dot,author_lc,author_len,author_mismatch,author_num,author_oth,author_uc,box_nonother_types,box_other_only,company_mismatch,count_acroform,count_acroform_obs,count_action,count_action_obs,count_box_a4,count_box_legal,count_box_letter,count_box_other,count_box_overlap,count_endobj,count_endstream,count_eof,count_font,count_font_obs,count_image_large,count_image_med,count_image_small,count_image_total,count_image_xlarge,count_image_xsmall,count_javascript,count_javascript_obs,count_js,count_js_obs,count_obj,count_objstm,count_objstm_obs,count_page,count_page_obs,count_startxref,count_stream,count_stream_diff,count_trailer,count_xref,createdate_dot,createdate_mismatch,createdate_ts,createdate_tz,createdate_version_ratio,creator_dot,creator_lc,creator_len,creator_mismatch,creator_num,creator_oth,creator_uc,delta_ts,delta_tz,image_mismatch,image_totalpx,keywords_dot,keywords_lc,keywords_len,keywords_mismatch,keywords_num,keywords_oth,keywords_uc,len_obj_avg,len_obj_max,len_obj_min,len_stream_avg,len_stream_max,len_stream_min,moddate_dot,moddate_mismatch,moddate_ts,moddate_tz,moddate_version_ratio,pdfid0_dot,pdfid0_lc,pdfid0_len,pdfid0_mismatch,pdfid0_num,pdfid0_oth,pdfid0_uc,pdfid1_dot,pdfid1_lc,pdfid1_len,pdfid1_mismatch,pdfid1_num,pdfid1_oth,pdfid1_uc,pdfid_mismatch,pos_acroform_avg,pos_acroform_max,pos_acroform_min,pos_box_avg,pos_box_max,pos_box_min,pos_eof_avg,pos_eof_max,pos_eof_min,pos_image_avg,pos_image_max,pos_image_min,pos_page_avg,pos_page_max,pos_page_min,producer_dot,producer_lc,producer_len,producer_mismatch,producer_num,producer_oth,producer_uc,ratio_imagepx_size,ratio_size_obj,ratio_size_page,ratio_size_stream,size,subject_dot,subject_lc,subject_len,subject_mismatch,subject_num,subject_oth,subject_uc,title_dot,title_lc,title_len,title_mismatch,title_num,title_oth,title_uc,version
FALSE,/data/pdfrate/contagio-ben/03-06-18-CV03-0017.pdf,0,0,0,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,1,3,0,30,7,1,9,0,0,0,0,0,0,0,0,0,0,0,30,0,0,6,0,1,7,0,1,1,0,0,0,0,0.0,2,98,191,2,34,41,18,0,0,0,0,0,0,4,0,4,0,0,868.633333333,3686,9,2950.85714286,3636,2136,0,0,0,0,0.0,0,14,32,0,18,0,0,0,10,32,0,22,0,0,TRUE,-1.0,-1.0,-1.0,0.114003161648,0.25392448807,0.0240064703504,0.999816183229,0.999816183229,0.999816183229,-1.0,-1.0,-1.0,0.414898962048,0.754016396456,0.0174993566413,1,20,36,0,2,6,8,0.0,906.699969777,4533.49924442,3885.85658773,27201,0,0,0,0,0,0,0,3,23,66,0,12,19,12,5
FALSE,/data/pdfrate/contagio-ben/03-12-c.pdf,0,0,4,0,0,0,4,0,TRUE,0,0,0,0,0,0,0,0,13,0,63,10,2,6,0,0,0,1,1,0,0,0,0,0,0,63,1,0,4,0,2,10,0,2,2,0,0,0,0,0.0,3,48,118,1,6,46,18,0,0,0,6084,4,154,224,0,4,44,22,407.666666667,4466,13,1828.6,4410,32,0,0,0,0,0.0,0,0,32,0,20,0,12,0,0,32,0,19,0,13,TRUE,-1.0,-1.0,-1.0,0.361205131634,0.673465293567,0.074862912933,0.519175471446,0.99983282065,0.0385181222415,0.189781998128,0.189781998128,0.189781998128,0.503803330213,0.912230841246,0.0857295706834,4,40,66,1,6,14,6,0.203423833088,474.730151195,7476.99813075,2990.79970092,29908,1,8,19,0,2,5,4,3,102,481,8,6,220,153,6
FALSE,/data/pdfrate/contagio-ben/03-20-09_WSJ_OpEd.pdf,0,13,18,0,0,2,3,4,FALSE,0,0,0,0,0,0,0,4,4,0,29,9,2,5,0,0,0,1,1,0,0,0,0,0,0,29,1,0,2,0,2,9,0,2,2,0,0,0,0,0.0,4,32,62,0,6,12,12,0,0,0,6169,0,0,0,0,0,0,0,649.896551724,4417,12,1636.55555556,4362,30,0,0,0,0,0.0,0,0,32,0,18,0,14,0,0,32,0,18,0,14,TRUE,-1.0,-1.0,-1.0,0.320468296225,0.647821878025,0.0653436592449,0.516045498548,0.999757986447,0.0323330106486,0.418925459826,0.418925459826,0.418925459826,0.303872216844,0.529283639884,0.0784607938045,4,40,66,1,6,14,6,0.298596321394,712.413768537,10329.994835,2295.55530049,20660,0,0,0,0,0,0,0,0,0,1,0,0,1,0,4
FALSE,/data/pdfrate/contagio-ben/03-24-09.pdf,0,6,6,0,0,0,0,4,FALSE,0,0,0,0,0,0,0,4,4,0,32,12,2,6,0,0,0,0,0,0,0,0,0,0,0,32,0,0,2,0,2,12,0,2,2,0,0,0,0,0.0,6,28,52,0,8,10,6,0,0,0,0,0,0,0,0,0,0,0,569.34375,3622,12,1180.33333333,3567,135,0,0,0,0,0.0,0,0,32,0,20,0,12,0,0,32,0,26,0,6,TRUE,-1.0,-1.0,-1.0,0.384314026732,0.642238951196,0.0554616684591,0.519178573258,0.999743944282,0.0386132022328,-1.0,-1.0,-1.0,0.353433707175,0.643980130076,0.0628872842731,4,40,66,1,6,14,6,0.0,610.218730931,9763.49511825,1627.2498644,19527,0,0,0,0,0,0,0,1,30,45,0,0,8,7,4
FALSE,/data/pdfrate/contagio-ben/03-62-01.pdf,0,0,8,0,0,0,8,0,TRUE,0,0,0,0,0,0,0,0,5,0,31,9,3,4,0,0,0,1,1,0,0,0,0,0,0,31,1,0,3,0,3,9,0,4,4,0,0,0,0,0.0,5,80,145,0,10,25,30,0,0,0,6084,12,284,408,1,12,84,28,638.64516129,5255,12,1622.55555556,5200,24,0,0,0,0,0.0,0,0,128,0,76,0,52,0,0,128,1,65,0,63,TRUE,-1.0,-1.0,-1.0,0.221936134146,0.336326568012,0.0643698171989,0.572853194056,0.999770925917,0.0323910752737,0.204334081642,0.204334081642,0.204334081642,0.486843511858,0.732304027122,0.0776102991708,4,80,124,1,8,24,12,0.278737343657,704.096751481,7275.66424145,2425.22195275,21827,2,14,38,0,4,6,14,3,128,198,1,6,44,20,3
FALSE,/data/pdfrate/contagio-ben/030209a.pdf,0,0,0,0,0,0,0,8,FALSE,0,0,0,0,0,0,0,8,0,0,37,31,2,4,0,0,2,0,2,0,0,0,0,0,0,37,10,0,4,0,2,31,0,0,0,0,0,0,0,0.0,1,16,29,0,2,5,6,0,0,1,412164,0,0,0,0,0,0,0,1599.54054054,12996,69,1785.87096774,12861,27,0,0,0,0,0.0,0,0,64,0,36,0,28,0,0,64,0,42,0,22,TRUE,-1.0,-1.0,-1.0,0.539213059858,0.783959815823,0.0183842611972,0.504001674341,0.999916282964,0.00808706571787,0.347099204688,0.456006697363,0.238191712013,0.542829635831,0.787191293428,0.0231728756802,2,20,33,0,3,7,3,6.90102971955,1614.18914556,14931.2462672,1926.61284108,59725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
FALSE,/data/pdfrate/contagio-ben/0302todoroki.pdf,0,0,0,0,0,0,0,0,TRUE,0,0,0,0,0,0,0,0,42,0,185,68,1,40,0,0,0,0,0,0,0,0,0,0,0,185,0,0,10,0,1,68,0,1,1,0,0,0,0,0.0,2,8,29,0,12,6,3,0,0,0,0,0,0,0,0,0,0,0,2981.36756757,119644,12,7794.66176471,119510,23,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,0.714928955298,0.989742982819,0.00645187898872,0.999992827261,0.999992827261,0.999992827261,-1.0,-1.0,-1.0,0.873144726154,0.874053870858,0.872217649601,2,9,17,0,3,5,0,0.0,3014.41619992,55766.6944233,8200.98517351,557667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
FALSE,/data/pdfrate/contagio-ben/0306.pdf,2,10,33,0,0,9,14,0,TRUE,0,0,0,0,0,0,0,0,5,0,4,4,1,10,0,0,0,0,0,0,0,0,0,0,0,25,0,0,4,0,1,4,0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260.76,1555,11,726.5,890,625,0,0,0,0,0.0,0,14,32,0,18,0,0,0,14,32,0,18,0,0,FALSE,-1.0,-1.0,-1.0,0.543314651721,0.782492660795,0.337469975981,0.999466239658,0.999466239658,0.999466239658,-1.0,-1.0,-1.0,0.588904456899,0.776621297038,0.380170803309,3,46,79,0,12,14,7,0.0,299.75998801,1873.49953163,1873.49953163,7494,0,41,71,0,0,18,12,0,41,78,0,0,21,16,3
FALSE,/data/pdfrate/contagio-ben/031224fcra.pdf,0,4,5,0,0,0,1,172,FALSE,0,0,0,0,0,0,0,172,6,0,290,90,2,92,0,0,0,0,0,0,0,0,0,0,0,290,0,0,86,0,2,90,0,2,2,0,0,0,0,0.0,2,14,24,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,632.462068966,11595,12,1706.6,11532,711,0,0,0,0,0.0,0,13,32,0,19,0,0,0,6,32,0,26,0,0,TRUE,-1.0,-1.0,-1.0,0.497116384066,0.942149402081,0.00816379354972,0.501594450484,0.999974116064,0.00321478490449,-1.0,-1.0,-1.0,0.502801605045,0.930242791324,0.00796707563286,1,20,31,0,2,6,3,0.0,666.103445979,2246.16276458,2146.33330949,193170,0,0,0,0,0,0,0,0,20,29,0,0,4,5,4
FALSE,/data/pdfrate/contagio-ben/031509sweet2.pdf,0,0,8,0,0,0,8,10,FALSE,0,0,0,0,0,0,0,10,8,0,46,20,2,8,0,0,0,0,0,0,0,0,0,0,0,46,1,0,5,0,2,20,0,2,2,0,0,0,0,0.0,2,32,58,0,4,10,12,0,0,0,0,0,0,0,0,0,0,0,2801.54347826,28001,12,6131.3,27938,32,0,0,0,0,0.0,0,9,32,0,23,0,0,0,16,32,0,16,0,0,TRUE,-1.0,-1.0,-1.0,0.439021588284,0.793683257236,0.0136221274669,0.502830081884,0.999977359345,0.00568280442247,-1.0,-1.0,-1.0,0.472460661862,0.730440360741,0.013342892721,1,20,31,0,2,6,3,0.0,2880.54341564,26500.9946998,6625.24966874,132505,0,0,0,0,0,0,0,0,15,19,0,0,3,1,4
FALSE,/data/pdfrate/contagio-ben/031805Vitto.pdf,0,9,9,0,0,0,0,2,FALSE,0,0,0,0,0,0,0,2,4,0,28,9,2,5,0,0,1,0,1,0,0,0,0,0,0,28,0,0,1,0,2,9,0,2,2,0,0,0,0,0.0,2,14,24,0,3,4,3,0,0,0,131733,0,0,0,0,0,0,0,3601.14285714,36085,8,10747.1111111,36014,97,0,0,0,0,0.0,0,26,64,0,38,0,0,0,20,64,0,44,0,0,TRUE,-1.0,-1.0,-1.0,0.0269203146933,0.0677798452649,0.0115561649202,0.50387327392,0.99996082656,0.00778572128097,0.843198511409,0.843198511409,0.843198511409,0.0108804230732,0.0108804230732,0.0108804230732,2,20,33,0,3,7,3,1.2901087063,3646.78558404,102109.89789,11345.5542949,102110,0,0,0,0,0,0,0,1,18,32,0,6,5,3,3
FALSE,/data/pdfrate/contagio-ben/035-22057-001-B-0609.pdf,0,6,6,0,0,0,0,8,FALSE,0,0,0,1,0,0,0,8,4,0,45,21,2,8,0,0,0,4,4,0,0,0,0,0,0,45,0,0,4,0,2,21,0,2,2,0,0,0,0,0.0,6,28,52,0,8,10,6,0,0,0,30096,0,0,0,0,0,0,0,7490.64444444,40517,13,15782.047619,40467,200,0,0,0,0,0.0,0,0,32,0,19,0,13,0,0,32,0,19,0,13,TRUE,-1.0,-1.0,-1.0,0.641520391026,0.975605148745,0.00386067337464,0.501168827719,0.999985242074,0.0023524133636,0.981364281687,0.985646441421,0.977219665822,0.720622135118,0.972712595299,0.0046871172163,4,40,66,1,6,14,6,0.0888309066384,7528.9109438,84700.2288249,16133.3801841,338801,0,0,0,0,0,0,0,0,0,14,0,4,3,7,4
FALSE,/data/pdfrate/contagio-ben/035-22284-001-B-0609.pdf,0,6,6,0,0,0,0,4,FALSE,0,0,0,1,0,0,0,4,4,0,39,17,2,6,0,0,0,2,2,0,0,0,0,0,0,39,0,0,2,0,2,17,0,2,2,0,0,0,0,0.0,6,28,52,0,8,10,6,0,0,0,15048,0,0,0,0,0,0,0,8339.56410256,39011,13,18845.3529412,38961,174,0,0,0,0,0.0,0,0,32,0,19,0,13,0,0,32,0,25,0,7,TRUE,-1.0,-1.0,-1.0,0.485465445432,0.97729616584,0.00392015252178,0.501211850428,0.999984698858,0.00243900199833,0.981244880493,0.984484642244,0.978967050521,0.482887203043,0.961000449854,0.00477395623261,4,40,66,1,6,14,6,0.0460503162746,8378.79465695,163386.418307,19221.9400458,326773,0,0,0,0,0,0,0,0,0,8,0,1,2,5,4
FALSE,/data/pdfrate/contagio-ben/037_0065.pdf,0,0,0,0,0,0,0,8,FALSE,0,0,0,0,0,0,0,8,1,0,29,6,2,10,0,0,0,0,0,0,0,0,0,0,0,29,0,0,4,0,2,6,0,2,2,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376.620689655,2496,9,1312.83333333,2441,123,0,0,0,0,0.0,0,18,64,0,46,0,0,0,18,64,0,46,0,0,FALSE,-1.0,-1.0,-1.0,0.457562800156,0.883977449138,0.0761500122559,0.522591715009,0.999673175913,0.0455102541057,-1.0,-1.0,-1.0,0.39752022224,0.738132200343,0.0703488847128,1,23,33,0,2,5,3,0.0,422.034468206,3059.74923506,2039.83299336,12239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
FALSE,/data/pdfrate/contagio-ben/03Stat0153.pdf,0,7,7,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,1,0,0,31,7,1,11,0,0,0,0,0,0,0,0,0,0,0,31,0,0,7,0,1,7,0,1,1,0,0,0,0,0.0,1,11,17,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1779.19354839,9007,38,7375.0,8955,2463,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,0.981004793183,0.981004793183,0.981004793183,0.999928989881,0.999928989881,0.999928989881,-1.0,-1.0,-1.0,0.973678070554,0.978093378306,0.969288123558,2,37,64,0,5,13,9,0.0,1817.09671558,8047.14170755,8047.14170755,56330,0,0,0,0,0,0,0,0,4,9,0,4,1,0,1
FALSE,/data/pdfrate/contagio-ben/03_14.pdf,0,0,3,0,0,0,3,10,FALSE,0,0,0,0,0,0,0,10,13,0,60,13,2,11,0,0,0,0,0,0,0,0,0,0,0,60,3,0,5,0,2,13,0,2,2,0,0,0,0,0.0,3,48,118,1,6,46,18,0,0,0,0,0,0,0,0,0,0,0,540.35,4078,13,1825.53846154,4022,41,0,0,0,0,0.0,0,0,32,0,26,0,6,0,0,32,0,16,0,16,TRUE,-1.0,-1.0,-1.0,0.412341611759,0.623973644197,0.0460466294982,0.508958438925,0.999873289407,0.018043588444,-1.0,-1.0,-1.0,0.343725291434,0.516700456158,0.0528129751647,4,40,66,1,6,14,6,0.0,657.666655706,7891.9984216,3035.38438189,39460,0,0,0,0,0,0,0,0,0,106,1,2,55,49,4
FALSE,/data/pdfrate/contagio-ben/04-648_JurisIni.pdf,0,0,0,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,1,3,0,61,16,1,19,0,0,0,0,0,0,0,0,0,0,0,61,0,0,16,0,1,16,0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545.147540984,2753,8,1586.1875,2696,361,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,0.900932466799,0.942328341339,0.848686069511,0.999886973721,0.999886973721,0.999886973721,-1.0,-1.0,-1.0,0.394611825374,0.812432890647,0.029838937553,1,20,37,0,3,6,8,0.0,580.163924915,2211.87486176,2211.87486176,35390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
FALSE,/data/pdfrate/contagio-ben/0404-496-501.pdf,0,0,14,0,0,1,13,0,TRUE,0,0,0,0,0,0,0,0,13,0,66,18,1,13,0,0,0,0,0,0,0,0,0,0,0,67,0,0,6,0,1,19,1,1,1,0,0,0,0,0.0,2,14,24,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,3017.82089552,80516,8,10564.6111111,80387,20,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,0.498324160236,0.85745729882,0.134173661247,0.99998043474,0.99998043474,0.99998043474,-1.0,-1.0,-1.0,0.136126111144,0.138057365342,0.134100291522,1,10,20,0,3,3,4,0.0,3051.40293953,34073.994321,10760.20996,204444,0,0,0,0,0,0,0,0,11,21,0,4,4,2,4
FALSE,/data/pdfrate/contagio-ben/0421.pdf,0,3,4,0,0,0,1,2,FALSE,0,0,0,0,0,0,0,2,6,0,37,15,2,8,0,0,0,0,0,0,0,0,0,0,0,37,0,0,1,0,2,15,0,2,2,0,0,0,0,0.0,2,14,24,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,1335.83783784,12005,12,2957.26666667,11942,119,0,0,0,0,0.0,0,13,32,0,19,0,0,0,8,32,0,24,0,0,TRUE,-1.0,-1.0,-1.0,0.494422340112,0.91781117988,0.0258768051872,0.508920326162,0.999901758522,0.017938893801,-1.0,-1.0,-1.0,0.0251694665488,0.0251694665488,0.0251694665488,2,20,33,0,3,7,3,0.0,1375.54050336,50894.9491051,3392.9997738,50895,0,0,0,0,0,0,0,1,14,25,0,4,5,2,4
FALSE,/data/pdfrate/contagio-ben/042804.HBF.CCBH2.pdf,0,4,12,0,0,6,2,16,FALSE,0,0,0,0,0,0,0,16,2,0,38,9,2,10,0,0,0,0,0,0,0,0,0,0,0,38,0,0,8,0,2,9,0,2,2,0,0,0,0,0.0,0,30,222,3,12,159,21,0,0,0,0,0,0,0,0,0,0,0,329.105263158,1088,8,737.555555556,966,77,0,0,0,0,0.0,0,26,64,0,38,0,0,0,26,64,0,38,0,0,FALSE,-1.0,-1.0,-1.0,0.506555146596,0.844634767837,0.0801245753114,0.521588335221,0.999716874292,0.0434597961495,-1.0,-1.0,-1.0,0.529701656285,0.835079275198,0.071630804077,0,9,37,0,2,22,4,0.0,371.7894639,1765.99977925,1569.77760336,14128,0,0,0,0,0,0,0,0,20,189,2,9,141,19,2
FALSE,/data/pdfrate/contagio-ben/0470870273-2.pdf,0,17,44,0,16,8,3,0,TRUE,0,0,0,0,0,0,0,0,21,0,70,22,1,5,0,0,0,7,7,0,0,0,0,0,0,70,0,0,8,0,1,22,0,1,1,0,0,0,0,0.0,4,13,36,0,3,10,10,0,0,0,54390,0,0,0,0,0,0,0,535.771428571,6654,7,1364.09090909,6583,88,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,0.105157538491,0.575575575576,0.00165165165165,0.999874874875,0.999874874875,0.999874874875,0.131638781639,0.18003003003,0.0843843843844,0.0497716466466,0.271696696697,0.00467967967968,2,20,33,0,3,7,3,1.36111111111,570.857134702,4994.99937563,1816.3635538,39960,2,7,26,0,12,5,2,1,26,37,0,1,6,4,3
FALSE,/data/pdfrate/contagio-ben/04_ADB_Indu_Bhushan.pdf,0,0,4,0,0,0,4,8,FALSE,0,0,0,0,0,0,0,8,13,0,65,24,2,12,0,0,2,3,6,0,1,0,0,0,0,65,2,0,8,0,2,24,0,2,2,0,0,0,0,0.0,2,42,70,0,4,10,14,0,0,4,755147,0,0,0,0,0,0,0,910.784615385,20501,12,2055.70833333,20368,20,0,0,0,0,0.0,0,12,32,0,20,0,0,0,13,32,0,19,0,0,TRUE,-1.0,-1.0,-1.0,0.321758117596,0.824744209403,0.0288902140481,0.505704287239,0.999921536627,0.0114870378507,0.230023225158,0.686240662859,0.0507030318247,0.226900382901,0.342163078275,0.028293892411,1,20,31,0,2,6,3,11.8502761911,980.369215687,7965.49900431,2655.16655603,63724,0,0,0,0,0,0,0,2,286,804,8,0,459,59,4
FALSE,/data/pdfrate/contagio-ben/04_Gerrand.pdf,0,40,52,0,0,4,8,0,TRUE,0,0,0,0,0,0,0,0,5,0,64,14,1,16,0,0,0,0,0,0,0,0,0,0,0,64,0,0,8,0,1,14,0,1,1,0,0,0,0,0.0,1,49,73,1,2,11,11,0,0,0,0,0,0,0,0,0,0,0,1339.921875,15567,11,5644.78571429,15512,28,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,0.86673561703,0.978019230332,0.649648807765,0.999954538222,0.999954538222,0.999954538222,-1.0,-1.0,-1.0,0.96791819153,0.971256790853,0.964596640375,1,25,36,0,3,5,3,0.0,1374.78122852,10998.2486252,6284.71383681,87986,0,0,0,0,0,0,0,1,42,73,3,5,7,19,3
FALSE,/data/pdfrate/contagio-ben/05-06AFNscrren.pdf,0,0,0,0,0,0,0,20,FALSE,0,0,0,0,0,0,0,20,19,0,432,35,2,18,0,0,0,7,7,0,0,0,0,0,0,432,0,0,4,0,2,35,0,2,2,0,0,0,0,0.0,2,30,53,1,3,10,10,0,0,3,177262,0,0,0,0,0,0,0,318.921296296,9795,12,3082.34285714,9654,245,0,0,0,0,0.0,0,11,32,0,21,0,0,0,11,32,0,21,0,0,TRUE,-1.0,-1.0,-1.0,0.308135701379,0.820880911396,0.0142110035084,0.504766566364,0.999973719827,0.00955941290094,0.505458767347,0.679263629555,0.279568479561,0.207179743243,0.357922815132,0.0139613418656,1,10,21,0,2,4,5,1.16461900319,352.328702888,38051.4904871,4348.74273289,152206,0,0,0,0,0,0,0,1,4,15,0,4,4,3,3
FALSE,/data/pdfrate/contagio-ben/050109structures.pdf,0,5,7,0,0,0,2,12,FALSE,0,0,0,0,0,0,0,12,8,0,57,20,2,15,0,0,0,1,1,0,0,0,0,0,0,57,0,0,6,0,2,20,0,2,2,0,0,0,0,0.0,6,28,52,0,8,10,6,0,0,0,10845,0,0,0,0,0,0,0,1079.85964912,12508,13,2686.75,12444,228,0,0,0,0,0.0,0,0,32,0,18,0,14,0,0,32,0,21,0,11,TRUE,-1.0,-1.0,-1.0,0.509054994424,0.849782441369,0.0191954257709,0.506055512794,0.999921458978,0.0121895666106,0.249634784248,0.249634784248,0.249634784248,0.527536482305,0.806820502348,0.0214888236126,4,40,66,1,6,14,6,0.170355476665,1116.85962953,10610.1648983,3183.04984085,63661,0,0,0,0,0,0,0,1,16,30,0,2,6,6,4
FALSE,/data/pdfrate/contagio-ben/050616_Bewilligungspflicht_ee.pdf,0,9,12,0,0,1,2,0,TRUE,0,0,0,0,0,0,0,0,7,0,41,18,2,5,0,0,0,0,0,0,0,0,0,0,0,41,5,0,2,0,2,18,0,2,2,0,0,0,0,0.0,3,45,119,2,6,50,18,0,0,0,0,0,0,0,0,0,0,0,740.243902439,4960,13,1380.16666667,4911,48,0,0,0,0,0.0,0,0,32,0,22,0,10,0,0,32,0,21,0,11,TRUE,-1.0,-1.0,-1.0,0.151050747598,0.339671502218,0.0422970866803,0.509195540103,0.999880110299,0.0185109699077,-1.0,-1.0,-1.0,0.196499220717,0.343244215322,0.049754226112,4,40,66,1,6,14,6,0.0,1017.19509714,20852.4895738,2316.94431573,41705,0,0,0,0,0,0,0,0,121,246,2,0,120,5,4
FALSE,/data/pdfrate/contagio-ben/05072009_webby_winner.pdf,0,9,67,0,39,17,2,0,TRUE,0,0,0,0,0,0,0,0,7,0,36,8,1,6,0,0,0,0,0,0,0,0,0,0,0,36,0,0,2,0,1,8,0,1,1,0,0,0,0,0.0,0,11,14,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,6157.27777778,147399,8,27156.5,147232,800,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,0.720490544137,0.99303606181,0.0166049343964,0.999982063263,0.999982063263,0.999982063263,-1.0,-1.0,-1.0,0.356503860883,0.696685290979,0.0163224307866,2,13,33,0,4,7,9,0.0,6194.61093904,111502.944249,27875.7465155,223006,0,0,0,0,0,0,0,0,4,13,0,0,0,9,3
FALSE,/data/pdfrate/contagio-ben/0510.pdf,0,0,0,0,0,0,0,10,FALSE,0,0,0,0,0,0,0,10,9,0,72,29,2,16,0,0,1,1,2,0,0,0,0,0,0,72,0,0,2,0,2,29,0,2,2,0,0,0,0,0.0,1,30,51,1,2,9,10,0,0,1,431924,0,0,0,0,0,0,0,2139.93055556,35602,11,5036.13793103,35539,202,0,0,0,0,0.0,0,12,32,0,20,0,0,0,8,32,0,24,0,0,TRUE,-1.0,-1.0,-1.0,0.486164791511,0.958980185885,0.0108518026759,0.503788555817,0.999974466347,0.00760264528649,0.582170488203,0.618054846287,0.546286130119,0.399553799408,0.788491982433,0.0106156163824,1,10,21,0,2,4,5,2.75714942294,2175.77774756,78327.960836,5401.93084821,156656,0,0,0,0,0,0,0,1,4,12,0,3,2,3,3
FALSE,/data/pdfrate/contagio-ben/0523.pdf,1,1,19,3,0,18,0,52,FALSE,0,0,0,0,0,0,0,52,9,0,117,45,2,21,0,0,0,0,0,0,0,0,0,0,0,117,0,0,13,0,2,45,0,2,2,0,0,0,0,0.0,0,13,95,3,4,73,5,0,0,0,0,0,20,233,0,4,185,24,1245.22222222,23303,13,2830.31111111,23246,304,0,0,0,0,0.0,0,0,32,0,22,0,10,0,0,32,0,21,0,11,TRUE,-1.0,-1.0,-1.0,0.576399611274,0.941767537505,0.0153693107846,0.504967318516,0.999966617483,0.0099680195488,-1.0,-1.0,-1.0,0.607515072206,0.779909066024,0.0166511994338,0,4,37,0,2,26,5,0.0,1280.16238222,11521.4606522,3328.42214826,149779,0,3,35,0,1,27,4,0,5,92,3,2,78,7,6
FALSE,/data/pdfrate/contagio-ben/059-aldine.pdf,0,0,0,0,0,0,0,7,FALSE,0,0,0,0,0,0,0,7,13,0,108,23,1,14,0,0,0,0,0,0,0,0,0,0,0,108,0,0,3,0,1,23,0,1,1,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777.666666667,16046,7,3096.56521739,15912,24,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,0.513296937751,0.965327217963,0.00248722161373,0.999954362906,0.999954362906,0.999954362906,-1.0,-1.0,-1.0,0.22109270415,0.363875958379,0.00176843738591,2,13,34,0,5,7,9,0.0,811.555548041,29215.9902613,3810.78244301,87648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
FALSE,/data/pdfrate/contagio-ben/05Act188.pdf,0,7,7,0,0,0,0,1,FALSE,0,0,0,0,0,0,0,1,0,0,19,3,1,7,0,0,0,0,0,0,0,0,0,0,0,19,0,0,3,0,1,3,0,1,1,0,0,0,0,0.0,1,11,17,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,813.842105263,6793,38,4309.33333333,6741,1308,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,-1.0,-1.0,-1.0,0.94893564661,0.94893564661,0.94893564661,0.999753906731,0.999753906731,0.999753906731,-1.0,-1.0,-1.0,0.935585086748,0.94062999877,0.930601698044,2,37,64,0,5,13,9,0.0,855.473639186,5417.998194,5417.998194,16254,0,0,0,0,0,0,0,0,2,9,0,5,1,1,1
